segment,hydro,degradation,time_yr,max_FI,safety_factor,max_sigma_MPa,max_tau_MPa,max_disp_lat_mm,width_m,height_m
MED,P95,baseline,7.0,0.04732696604466966,21.129602921432735,7.704517252799058,0.918459460043434,6.187779136763343,3.0,0.76
MED,median,baseline,7.5,0.05660643005705791,17.665837591100942,8.093434678423893,0.9750180299771883,6.6980914414298045,3.0,0.76
MED,P90,baseline,7.5,0.05660643005705791,17.665837591100942,8.093434678423893,0.9750180299771883,6.6980914414298045,3.0,0.76
MED,P95,baseline,7.5,0.05660643005705791,17.665837591100942,8.093434678423893,0.9750180299771883,6.6980914414298045,3.0,0.76
MED,median,baseline,8.0,0.06831001815048769,14.639141184196284,8.540095752678772,1.039665579163488,7.282991126379725,3.0,0.76
MED,P90,baseline,8.0,0.06831001815048769,14.639141184196284,8.540095752678772,1.039665579163488,7.282991126379725,3.0,0.76
MED,P95,baseline,8.0,0.06831001815048769,14.639141184196284,8.540095752678772,1.039665579163488,7.282991126379725,3.0,0.76
MED,median,baseline,8.5,0.08327890680066735,12.007842542812853,9.057751349725649,1.1142645975132084,7.959692119814508,3.0,0.76
MED,P90,baseline,8.5,0.08327890680066735,12.007842542812853,9.057751349725649,1.1142645975132084,7.959692119814508,3.0,0.76
MED,P95,baseline,8.5,0.08327890680066735,12.007842542812853,9.057751349725649,1.1142645975132084,7.959692119814508,3.0,0.76
MED,median,baseline,9.0,0.10273744167743455,9.733549752384402,9.66410202140712,1.2013021991127966,8.751171917464006,3.0,0.76
MED,P90,baseline,9.0,0.10273744167743455,9.733549752384402,9.66410202140712,1.2013021991127966,8.751171917464006,3.0,0.76
MED,P95,baseline,9.0,0.10273744167743455,9.733549752384402,9.66410202140712,1.2013021991127966,8.751171917464006,3.0,0.76
MED,median,baseline,9.5,0.12851796642508034,7.7810132529831995,10.383297635083725,1.3041713838621092,9.688774481080575,3.0,0.76
MED,P90,baseline,9.5,0.12851796642508034,7.7810132529831995,10.383297635083725,1.3041713838621092,9.688774481080575,3.0,0.76
MED,P95,baseline,9.5,0.12851796642508034,7.7810132529831995,10.383297635083725,1.3041713838621092,9.688774481080575,3.0,0.76
MED,median,baseline,10.0,0.16345423785801472,6.117920300534848,11.249152918109397,1.4276229100481639,10.816386540299275,3.0,0.76
MED,P90,baseline,10.0,0.16345423785801472,6.117920300534848,11.249152918109397,1.4276229100481639,10.816386540299275,3.0,0.76
