applied_cm,area_group,crest_height_cm,current_fill_cm,deposit_length_pct,overflow,p90_mm,p95_applied_cm,p95_mm,p95_overflow,p95_sed_inc_cm,palicada,remaining_cm,sed_inc_cm
0.027538111057489226,SUP,100.0,0.0,0.12,False,168.10957642479576,0.029788812346500392,181.849242139867,False,0.029788812346500392,P1,100.0,0.027538111057489226
0.045567781255558264,MED,100.0,0.0,0.12,False,168.10957642479576,0.04929205500095634,181.849242139867,False,0.04929205500095634,P2,100.0,0.045567781255558264
0.045567781255558264,MED,100.0,0.0,0.12,False,168.10957642479576,0.04929205500095634,181.849242139867,False,0.04929205500095634,P3,100.0,0.045567781255558264
0.028096308037570294,INF,100.0,0.0,0.12,False,168.10957642479576,0.03039263099830643,181.849242139867,False,0.03039263099830643,P4,100.0,0.028096308037570294
